,game_pk,game_date,game_year,batter,pitcher,home_team,away_team,stand,p_throws,pitch_type,pitch_name,events,description,type,launch_speed,at_bat_number,pitch_number,inning,inning_topbot,outs_when_up,bat_score,fld_score,post_bat_score,post_fld_score
2042,777327,2025-06-28,2025,573262,605288,CWS,SF,L,R,CU,Curveball,0,called_strike,S,0.0,9,3,2,Top,1,0,0,0,0
2059,777327,2025-06-28,2025,573262,605288,CWS,SF,L,R,CH,Changeup,0,ball,B,0.0,9,2,2,Top,1,0,0,0,0
2115,777327,2025-06-28,2025,573262,605288,CWS,SF,L,R,SI,Sinker,0,called_strike,S,0.0,9,1,2,Top,1,0,0,0,0
2222,777327,2025-06-28,2025,642715,605288,CWS,SF,R,R,SL,Slider,strikeout,swinging_strike,S,0.0,8,5,2,Top,0,0,0,0,0
2228,777327,2025-06-28,2025,642715,605288,CWS,SF,R,R,CH,Changeup,0,foul,S,0.0,8,4,2,Top,0,0,0,0,0
2289,777327,2025-06-28,2025,642715,605288,CWS,SF,R,R,SI,Sinker,0,called_strike,S,0.0,8,3,2,Top,0,0,0,0,0
2351,777327,2025-06-28,2025,642715,605288,CWS,SF,R,R,SI,Sinker,0,foul,S,0.0,8,2,2,Top,0,0,0,0,0
2420,777327,2025-06-28,2025,642715,605288,CWS,SF,R,R,SI,Sinker,0,ball,B,0.0,8,1,2,Top,0,0,0,0,0
2703,777327,2025-06-28,2025,678246,592662,CWS,SF,R,L,KC,Knuckle Curve,field_out,hit_into_play,X,30.9,7,4,1,Bot,2,0,0,0,0
2759,777327,2025-06-28,2025,678246,592662,CWS,SF,R,L,FF,4-Seam Fastball,0,foul,S,68.3,7,3,1,Bot,2,0,0,0,0
2861,777327,2025-06-28,2025,678246,592662,CWS,SF,R,L,CH,Changeup,0,foul,S,78.3,7,2,1,Bot,2,0,0,0,0
2952,777327,2025-06-28,2025,678246,592662,CWS,SF,R,L,FF,4-Seam Fastball,0,foul,S,85.6,7,1,1,Bot,2,0,0,0,0
3103,777327,2025-06-28,2025,596103,592662,CWS,SF,R,L,FF,4-Seam Fastball,strikeout,foul_tip,S,0.0,6,6,1,Bot,1,0,0,0,0
3170,777327,2025-06-28,2025,596103,592662,CWS,SF,R,L,FF,4-Seam Fastball,0,called_strike,S,0.0,6,5,1,Bot,1,0,0,0,0
3291,777327,2025-06-28,2025,596103,592662,CWS,SF,R,L,KC,Knuckle Curve,0,ball,B,0.0,6,4,1,Bot,1,0,0,0,0
3396,777327,2025-06-28,2025,596103,592662,CWS,SF,R,L,CH,Changeup,0,ball,B,0.0,6,3,1,Bot,1,0,0,0,0
3511,777327,2025-06-28,2025,596103,592662,CWS,SF,R,L,CH,Changeup,0,ball,B,0.0,6,2,1,Bot,1,0,0,0,0
3642,777327,2025-06-28,2025,596103,592662,CWS,SF,R,L,FF,4-Seam Fastball,0,foul,S,100.1,6,1,1,Bot,1,0,0,0,0
3804,777327,2025-06-28,2025,805367,592662,CWS,SF,R,L,FF,4-Seam Fastball,strikeout,called_strike,S,0.0,5,6,1,Bot,0,0,0,0,0
3876,777327,2025-06-28,2025,805367,592662,CWS,SF,R,L,FF,4-Seam Fastball,0,foul,S,87.8,5,5,1,Bot,0,0,0,0,0
4001,777327,2025-06-28,2025,805367,592662,CWS,SF,R,L,KC,Knuckle Curve,0,called_strike,S,0.0,5,4,1,Bot,0,0,0,0,0
4122,777327,2025-06-28,2025,805367,592662,CWS,SF,R,L,KC,Knuckle Curve,0,ball,B,0.0,5,3,1,Bot,0,0,0,0,0
4249,777327,2025-06-28,2025,805367,592662,CWS,SF,R,L,FF,4-Seam Fastball,0,foul,S,75.6,5,2,1,Bot,0,0,0,0,0
4366,777327,2025-06-28,2025,805367,592662,CWS,SF,R,L,FF,4-Seam Fastball,0,ball,B,0.0,5,1,1,Bot,0,0,0,0,0
2536,777327,2025-06-28,2025,642086,605288,CWS,SF,L,R,SI,Sinker,force_out,hit_into_play,X,109.7,4,2,1,Top,2,0,0,0,0
2562,777327,2025-06-28,2025,642086,605288,CWS,SF,L,R,CU,Curveball,0,blocked_ball,B,0.0,4,1,1,Top,2,0,0,0,0
2711,777327,2025-06-28,2025,671218,605288,CWS,SF,R,R,CH,Changeup,walk,ball,B,0.0,3,7,1,Top,2,0,0,0,0
2723,777327,2025-06-28,2025,671218,605288,CWS,SF,R,R,SI,Sinker,0,foul,S,98.8,3,6,1,Top,2,0,0,0,0
2816,777327,2025-06-28,2025,671218,605288,CWS,SF,R,R,SI,Sinker,0,ball,B,0.0,3,5,1,Top,2,0,0,0,0
2906,777327,2025-06-28,2025,671218,605288,CWS,SF,R,R,SI,Sinker,0,foul,S,0.0,3,4,1,Top,2,0,0,0,0
3012,777327,2025-06-28,2025,671218,605288,CWS,SF,R,R,CU,Curveball,0,ball,B,0.0,3,3,1,Top,2,0,0,0,0
3113,777327,2025-06-28,2025,671218,605288,CWS,SF,R,R,SI,Sinker,0,called_strike,S,0.0,3,2,1,Top,2,0,0,0,0
3233,777327,2025-06-28,2025,671218,605288,CWS,SF,R,R,SI,Sinker,0,ball,B,0.0,3,1,1,Top,2,0,0,0,0
3415,777327,2025-06-28,2025,646240,605288,CWS,SF,L,R,SI,Sinker,field_out,hit_into_play,X,84.8,2,6,1,Top,1,0,0,0,0
3463,777327,2025-06-28,2025,646240,605288,CWS,SF,L,R,SI,Sinker,0,ball,B,0.0,2,5,1,Top,1,0,0,0,0
3581,777327,2025-06-28,2025,646240,605288,CWS,SF,L,R,SI,Sinker,0,swinging_strike,S,0.0,2,4,1,Top,1,0,0,0,0
3698,777327,2025-06-28,2025,646240,605288,CWS,SF,L,R,CH,Changeup,0,ball,B,0.0,2,3,1,Top,1,0,0,0,0
3822,777327,2025-06-28,2025,646240,605288,CWS,SF,L,R,CH,Changeup,0,ball,B,0.0,2,2,1,Top,1,0,0,0,0
3946,777327,2025-06-28,2025,646240,605288,CWS,SF,L,R,SI,Sinker,0,foul,S,77.9,2,1,1,Top,1,0,0,0,0
4139,777327,2025-06-28,2025,683766,605288,CWS,SF,R,R,SL,Slider,field_out,hit_into_play,X,71.1,1,3,1,Top,0,0,0,0,0
4187,777327,2025-06-28,2025,683766,605288,CWS,SF,R,R,SI,Sinker,0,ball,B,0.0,1,2,1,Top,0,0,0,0,0
4313,777327,2025-06-28,2025,683766,605288,CWS,SF,R,R,SI,Sinker,0,called_strike,S,0.0,1,1,1,Top,0,0,0,0,0
1170,777326,2025-06-28,2025,683011,678022,NYY,ATH,R,R,FF,4-Seam Fastball,fielders_choice_out,hit_into_play,X,81.7,73,4,9,Bot,2,0,7,0,7
1206,777326,2025-06-28,2025,683011,678022,NYY,ATH,R,R,ST,Sweeper,0,blocked_ball,B,0.0,73,3,9,Bot,2,0,7,0,7
1241,777326,2025-06-28,2025,683011,678022,NYY,ATH,R,R,FF,4-Seam Fastball,0,swinging_strike,S,0.0,73,2,9,Bot,2,0,7,0,7
1257,777326,2025-06-28,2025,683011,678022,NYY,ATH,R,R,FF,4-Seam Fastball,0,ball,B,0.0,73,1,9,Bot,2,0,7,0,7
1299,777326,2025-06-28,2025,665862,678022,NYY,ATH,L,R,ST,Sweeper,strikeout,swinging_strike,S,0.0,72,5,9,Bot,1,0,7,0,7
1332,777326,2025-06-28,2025,665862,678022,NYY,ATH,L,R,FF,4-Seam Fastball,0,foul,S,74.3,72,4,9,Bot,1,0,7,0,7
1364,777326,2025-06-28,2025,665862,678022,NYY,ATH,L,R,FF,4-Seam Fastball,0,ball,B,0.0,72,3,9,Bot,1,0,7,0,7
1410,777326,2025-06-28,2025,665862,678022,NYY,ATH,L,R,ST,Sweeper,0,foul,S,0.0,72,2,9,Bot,1,0,7,0,7
1445,777326,2025-06-28,2025,665862,678022,NYY,ATH,L,R,FF,4-Seam Fastball,0,ball,B,0.0,72,1,9,Bot,1,0,7,0,7
1498,777326,2025-06-28,2025,519317,678022,NYY,ATH,R,R,FC,Cutter,field_out,hit_into_play,X,81.4,71,3,9,Bot,0,0,7,0,7
1523,777326,2025-06-28,2025,519317,678022,NYY,ATH,R,R,FF,4-Seam Fastball,0,ball,B,0.0,71,2,9,Bot,0,0,7,0,7
